row_index,source,dataset,filename,filepath,speaker,raw_label,emotion,augmentation,n_samples,real_frames
152,processed,inesco,fcim_a365.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a365.wav,fcim,a,Angry,none,22528,141
153,processed,inesco,fcim_a366.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a366.wav,fcim,a,Angry,none,29696,186
154,processed,inesco,fcim_a367.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a367.wav,fcim,a,Angry,none,10752,68
155,processed,inesco,fcim_a368.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a368.wav,fcim,a,Angry,none,20480,129
156,processed,inesco,fcim_a369.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a369.wav,fcim,a,Angry,none,23040,145
157,processed,inesco,fcim_a370.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a370.wav,fcim,a,Angry,none,24064,151
158,processed,inesco,fcim_a371.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a371.wav,fcim,a,Angry,none,23040,145
159,processed,inesco,fcim_a372.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a372.wav,fcim,a,Angry,none,25088,157
160,processed,inesco,fcim_a373.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a373.wav,fcim,a,Angry,none,30208,189
161,processed,inesco,fcim_a374.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a374.wav,fcim,a,Angry,none,12288,77
162,processed,inesco,fcim_a375.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a375.wav,fcim,a,Angry,none,38912,244
163,processed,inesco,fcim_a376.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a376.wav,fcim,a,Angry,none,8192,52
164,processed,inesco,fcim_a377.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a377.wav,fcim,a,Angry,none,11776,74
165,processed,inesco,fcim_a378.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a378.wav,fcim,a,Angry,none,18432,116
166,processed,inesco,fcim_a379.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a379.wav,fcim,a,Angry,none,24576,154
167,processed,inesco,fcim_a380.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a380.wav,fcim,a,Angry,none,41472,260
168,processed,inesco,fcim_a381.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a381.wav,fcim,a,Angry,none,29696,186
169,processed,inesco,fcim_a382.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a382.wav,fcim,a,Angry,none,20992,132
170,processed,inesco,fcim_a383.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a383.wav,fcim,a,Angry,none,15360,97
171,processed,inesco,fcim_a384.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a384.wav,fcim,a,Angry,none,18432,116
172,processed,inesco,fcim_a385.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a385.wav,fcim,a,Angry,none,17408,109
173,processed,inesco,fcim_a386.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a386.wav,fcim,a,Angry,none,17408,109
174,processed,inesco,fcim_a387.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a387.wav,fcim,a,Angry,none,56320,353
175,processed,inesco,fcim_a388.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a388.wav,fcim,a,Angry,none,9216,58
176,processed,inesco,fcim_a389.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a389.wav,fcim,a,Angry,none,14848,93
177,processed,inesco,fcim_a390.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a390.wav,fcim,a,Angry,none,10240,65
178,processed,inesco,fcim_a391.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a391.wav,fcim,a,Angry,none,8704,55
179,processed,inesco,fcim_a392.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a392.wav,fcim,a,Angry,none,6144,39
180,processed,inesco,fcim_a393.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a393.wav,fcim,a,Angry,none,19968,125
181,processed,inesco,fcim_a394.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a394.wav,fcim,a,Angry,none,20480,129
182,processed,inesco,fcim_a395.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a395.wav,fcim,a,Angry,none,26112,164
183,processed,inesco,fcim_a396.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a396.wav,fcim,a,Angry,none,34816,218
184,processed,inesco,fcim_a397.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a397.wav,fcim,a,Angry,none,8192,52
185,processed,inesco,fcim_a398.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a398.wav,fcim,a,Angry,none,10752,68
186,processed,inesco,fcim_a399.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a399.wav,fcim,a,Angry,none,55296,346
187,processed,inesco,fcim_a400.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a400.wav,fcim,a,Angry,none,48128,301
188,processed,inesco,fcim_a401.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_a401.wav,fcim,a,Angry,none,34304,215
189,processed,inesco,fcim_h001.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h001.wav,fcim,h,Happy,none,31744,199
190,processed,inesco,fcim_h002.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h002.wav,fcim,h,Happy,none,17920,113
191,processed,inesco,fcim_h003.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h003.wav,fcim,h,Happy,none,36352,228
192,processed,inesco,fcim_h004.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h004.wav,fcim,h,Happy,none,12800,81
193,processed,inesco,fcim_h005.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h005.wav,fcim,h,Happy,none,21504,135
194,processed,inesco,fcim_h006.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h006.wav,fcim,h,Happy,none,31232,196
195,processed,inesco,fcim_h007.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h007.wav,fcim,h,Happy,none,19968,125
196,processed,inesco,fcim_h008.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h008.wav,fcim,h,Happy,none,42496,266
197,processed,inesco,fcim_h009.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h009.wav,fcim,h,Happy,none,27648,173
198,processed,inesco,fcim_h010.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h010.wav,fcim,h,Happy,none,38912,244
199,processed,inesco,fcim_h011.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h011.wav,fcim,h,Happy,none,26624,167
200,processed,inesco,fcim_h012.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h012.wav,fcim,h,Happy,none,40448,253
201,processed,inesco,fcim_h013.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h013.wav,fcim,h,Happy,none,49664,311
202,processed,inesco,fcim_h014.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h014.wav,fcim,h,Happy,none,54272,340
203,processed,inesco,fcim_h015.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h015.wav,fcim,h,Happy,none,25088,157
204,processed,inesco,fcim_h016.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h016.wav,fcim,h,Happy,none,30720,193
205,processed,inesco,fcim_h017.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h017.wav,fcim,h,Happy,none,36352,228
206,processed,inesco,fcim_h018.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h018.wav,fcim,h,Happy,none,51712,324
207,processed,inesco,fcim_h019.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h019.wav,fcim,h,Happy,none,37376,234
208,processed,inesco,fcim_h020.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h020.wav,fcim,h,Happy,none,39424,247
209,processed,inesco,fcim_h021.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h021.wav,fcim,h,Happy,none,58368,365
210,processed,inesco,fcim_h022.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h022.wav,fcim,h,Happy,none,44544,279
211,processed,inesco,fcim_h023.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h023.wav,fcim,h,Happy,none,32768,205
212,processed,inesco,fcim_h024.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h024.wav,fcim,h,Happy,none,26624,167
213,processed,inesco,fcim_h025.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h025.wav,fcim,h,Happy,none,29184,183
214,processed,inesco,fcim_h026.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h026.wav,fcim,h,Happy,none,49152,308
215,processed,inesco,fcim_h027.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h027.wav,fcim,h,Happy,none,36864,231
216,processed,inesco,fcim_h028.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h028.wav,fcim,h,Happy,none,30720,193
217,processed,inesco,fcim_h029.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h029.wav,fcim,h,Happy,none,51200,321
218,processed,inesco,fcim_h030.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h030.wav,fcim,h,Happy,none,39936,250
219,processed,inesco,fcim_h031.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h031.wav,fcim,h,Happy,none,75264,401
220,processed,inesco,fcim_h032.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h032.wav,fcim,h,Happy,none,43008,269
221,processed,inesco,fcim_h033.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h033.wav,fcim,h,Happy,none,33792,212
222,processed,inesco,fcim_h034.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h034.wav,fcim,h,Happy,none,36864,231
223,processed,inesco,fcim_h035.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h035.wav,fcim,h,Happy,none,53760,337
224,processed,inesco,fcim_h036.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h036.wav,fcim,h,Happy,none,80896,401
225,processed,inesco,fcim_h037.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h037.wav,fcim,h,Happy,none,46592,292
226,processed,inesco,fcim_h038.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h038.wav,fcim,h,Happy,none,80896,401
227,processed,inesco,fcim_h039.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h039.wav,fcim,h,Happy,none,42496,266
228,processed,inesco,fcim_h040.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h040.wav,fcim,h,Happy,none,69120,401
229,processed,inesco,fcim_h041.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h041.wav,fcim,h,Happy,none,15360,97
230,processed,inesco,fcim_h042.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h042.wav,fcim,h,Happy,none,36352,228
231,processed,inesco,fcim_h043.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h043.wav,fcim,h,Happy,none,58880,369
232,processed,inesco,fcim_h044.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h044.wav,fcim,h,Happy,none,58368,365
233,processed,inesco,fcim_h045.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h045.wav,fcim,h,Happy,none,36864,231
234,processed,inesco,fcim_h046.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h046.wav,fcim,h,Happy,none,32768,205
235,processed,inesco,fcim_h047.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h047.wav,fcim,h,Happy,none,38400,241
236,processed,inesco,fcim_h048.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h048.wav,fcim,h,Happy,none,35840,225
237,processed,inesco,fcim_h049.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h049.wav,fcim,h,Happy,none,30720,193
238,processed,inesco,fcim_h050.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h050.wav,fcim,h,Happy,none,22016,138
239,processed,inesco,fcim_h051.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h051.wav,fcim,h,Happy,none,85504,401
240,processed,inesco,fcim_h052.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h052.wav,fcim,h,Happy,none,79872,401
241,processed,inesco,fcim_h053.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h053.wav,fcim,h,Happy,none,79360,401
242,processed,inesco,fcim_h054.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h054.wav,fcim,h,Happy,none,58880,369
243,processed,inesco,fcim_h055.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h055.wav,fcim,h,Happy,none,76800,401
244,processed,inesco,fcim_h056.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h056.wav,fcim,h,Happy,none,51200,321
245,processed,inesco,fcim_h057.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h057.wav,fcim,h,Happy,none,43008,269
246,processed,inesco,fcim_h058.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h058.wav,fcim,h,Happy,none,57856,362
247,processed,inesco,fcim_h059.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h059.wav,fcim,h,Happy,none,38400,241
248,processed,inesco,fcim_h060.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h060.wav,fcim,h,Happy,none,54784,343
249,processed,inesco,fcim_h061.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h061.wav,fcim,h,Happy,none,22528,141
250,processed,inesco,fcim_h062.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h062.wav,fcim,h,Happy,none,42496,266
251,processed,inesco,fcim_h063.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h063.wav,fcim,h,Happy,none,42496,266
252,processed,inesco,fcim_h064.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h064.wav,fcim,h,Happy,none,39936,250
253,processed,inesco,fcim_h065.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h065.wav,fcim,h,Happy,none,51200,321
254,processed,inesco,fcim_h066.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h066.wav,fcim,h,Happy,none,44544,279
255,processed,inesco,fcim_h067.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h067.wav,fcim,h,Happy,none,95744,401
256,processed,inesco,fcim_h068.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h068.wav,fcim,h,Happy,none,54272,340
257,processed,inesco,fcim_h069.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h069.wav,fcim,h,Happy,none,44032,276
258,processed,inesco,fcim_h070.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h070.wav,fcim,h,Happy,none,47104,295
259,processed,inesco,fcim_h071.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h071.wav,fcim,h,Happy,none,46080,289
260,processed,inesco,fcim_h072.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h072.wav,fcim,h,Happy,none,37888,237
261,processed,inesco,fcim_h073.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h073.wav,fcim,h,Happy,none,19456,122
262,processed,inesco,fcim_h074.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h074.wav,fcim,h,Happy,none,40960,257
263,processed,inesco,fcim_h075.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h075.wav,fcim,h,Happy,none,32768,205
264,processed,inesco,fcim_h076.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h076.wav,fcim,h,Happy,none,35840,225
265,processed,inesco,fcim_h077.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h077.wav,fcim,h,Happy,none,37888,237
266,processed,inesco,fcim_h078.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h078.wav,fcim,h,Happy,none,35328,221
267,processed,inesco,fcim_h079.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h079.wav,fcim,h,Happy,none,92160,401
268,processed,inesco,fcim_h080.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h080.wav,fcim,h,Happy,none,55808,349
269,processed,inesco,fcim_h081.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h081.wav,fcim,h,Happy,none,45568,285
270,processed,inesco,fcim_h082.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h082.wav,fcim,h,Happy,none,67072,401
271,processed,inesco,fcim_h083.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h083.wav,fcim,h,Happy,none,62976,394
272,processed,inesco,fcim_h084.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h084.wav,fcim,h,Happy,none,34304,215
273,processed,inesco,fcim_h085.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h085.wav,fcim,h,Happy,none,49664,311
274,processed,inesco,fcim_h086.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h086.wav,fcim,h,Happy,none,35328,221
275,processed,inesco,fcim_h087.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h087.wav,fcim,h,Happy,none,37888,237
276,processed,inesco,fcim_h088.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h088.wav,fcim,h,Happy,none,39424,247
277,processed,inesco,fcim_h089.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h089.wav,fcim,h,Happy,none,65536,401
278,processed,inesco,fcim_h090.wav,inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Female/fcim/fcim_h090.wav,fcim,h,Happy,none,23040,145
